sample_index,timestamp_unix,elapsed_seconds,raw_value,voltage
409,1782079237.9627662,0.205508,1325,1.6174
410,1782079237.9633567,0.206099,1323,1.6150
411,1782079237.9634986,0.206241,1325,1.6174
412,1782079237.964212,0.206954,1331,1.6248
413,1782079237.9651275,0.207870,1323,1.6150
414,1782079237.9653091,0.208051,1322,1.6138
415,1782079237.9658477,0.208590,1322,1.6138
416,1782079237.966516,0.209258,1328,1.6211
417,1782079237.967058,0.209800,1327,1.6199
418,1782079237.9671233,0.209865,1320,1.6113
419,1782079237.968554,0.211296,1319,1.6101
420,1782079237.9703028,0.213045,1321,1.6125
421,1782079237.9703526,0.213095,1317,1.6077
422,1782079237.9703941,0.213136,1319,1.6101
423,1782079237.9704192,0.213161,1312,1.6016
424,1782079237.9704459,0.213188,1315,1.6052
425,1782079237.9705026,0.213245,1308,1.5967
426,1782079237.9724135,0.215156,1310,1.5991
427,1782079237.9725046,0.215247,1313,1.6028
428,1782079237.9725568,0.215299,1312,1.6016
429,1782079237.9725876,0.215330,1306,1.5942
430,1782079237.9730556,0.215798,1313,1.6028
431,1782079237.9737,0.216442,1317,1.6077
432,1782079237.9742708,0.217013,1314,1.6040
433,1782079237.9745426,0.217285,1314,1.6040
434,1782079237.975074,0.217816,1316,1.6064
435,1782079237.9755836,0.218326,1314,1.6040
436,1782079237.976096,0.218838,1316,1.6064
437,1782079237.976587,0.219329,1316,1.6064
438,1782079237.9771056,0.219848,1314,1.6040
439,1782079237.9775841,0.220326,1309,1.5979
440,1782079237.978095,0.220837,1311,1.6003
441,1782079237.978583,0.221325,1309,1.5979
442,1782079237.979104,0.221846,1313,1.6028
443,1782079237.979609,0.222351,1312,1.6016
444,1782079237.9800518,0.222794,1317,1.6077
445,1782079237.9805253,0.223267,1314,1.6040
446,1782079237.9810808,0.223823,1317,1.6077
447,1782079237.9819722,0.224714,1319,1.6101
448,1782079237.9820528,0.224795,1321,1.6125
449,1782079237.9826326,0.225375,1326,1.6187
450,1782079237.9830575,0.225800,1324,1.6162
451,1782079237.9918926,0.234635,1329,1.6223
452,1782079237.9924777,0.235220,1329,1.6223
453,1782079237.994326,0.237068,1335,1.6296
454,1782079237.9972131,0.239955,1331,1.6248
455,1782079237.9974048,0.240147,1332,1.6260
456,1782079237.9975584,0.240300,1330,1.6235
457,1782079237.9976184,0.240360,1336,1.6309
458,1782079237.9976845,0.240427,1331,1.6248
