sample_index,timestamp_unix,elapsed_seconds,raw_value,voltage
536,1782079180.49365,0.269000,1399,1.7078
537,1782079180.494186,0.269536,1398,1.7065
538,1782079180.494623,0.269973,1396,1.7041
539,1782079180.4951923,0.270542,1394,1.7017
540,1782079180.495621,0.270971,1395,1.7029
541,1782079180.4961946,0.271544,1393,1.7004
542,1782079180.496652,0.272002,1392,1.6992
543,1782079180.497212,0.272562,1397,1.7053
544,1782079180.4976916,0.273041,1397,1.7053
545,1782079180.4981887,0.273538,1391,1.6980
546,1782079180.4986897,0.274039,1386,1.6919
547,1782079180.4992208,0.274570,1384,1.6895
548,1782079180.4997349,0.275084,1389,1.6956
549,1782079180.5002303,0.275580,1391,1.6980
550,1782079180.500798,0.276148,1393,1.7004
551,1782079180.501127,0.276477,1394,1.7017
552,1782079180.5016296,0.276979,1396,1.7041
553,1782079180.5021186,0.277468,1392,1.6992
554,1782079180.5028398,0.278189,1398,1.7065
555,1782079180.5089357,0.284285,1396,1.7041
556,1782079180.511435,0.286785,1399,1.7078
557,1782079180.5114775,0.286827,1400,1.7090
558,1782079180.511508,0.286858,1404,1.7139
559,1782079180.511535,0.286885,1402,1.7114
560,1782079180.5115614,0.286911,1402,1.7114
561,1782079180.512353,0.287703,1404,1.7139
562,1782079180.5133553,0.288705,1408,1.7188
563,1782079180.517305,0.292655,1413,1.7249
564,1782079180.5173888,0.292738,1413,1.7249
565,1782079180.517439,0.292789,1413,1.7249
566,1782079180.5174978,0.292847,1418,1.7310
567,1782079180.5175545,0.292904,1415,1.7273
568,1782079180.5175855,0.292935,1407,1.7175
569,1782079180.5176125,0.292962,1414,1.7261
570,1782079180.5176713,0.293021,1409,1.7200
571,1782079180.520246,0.295596,1410,1.7212
572,1782079180.520303,0.295653,1409,1.7200
573,1782079180.5203502,0.295700,1404,1.7139
574,1782079180.520392,0.295742,1406,1.7163
575,1782079180.5204155,0.295765,1409,1.7200
576,1782079180.5208483,0.296198,1400,1.7090
577,1782079180.5208747,0.296224,1398,1.7065
578,1782079180.5209012,0.296251,1405,1.7151
579,1782079180.520923,0.296273,1397,1.7053
